Feature	Gain	Cover	Frequency
mtransferencias_emitidas	0.000366005936788848	0.000770468916280452	0.00155668944045663
ccomisiones_otras_lag1	0.000362907963466519	0.000961947900077924	0.00134048257372654
mv_mpagospesos	0.000361801880449202	0.000252082027175198	0.000691861973536279
mv_mconsumospesos_tend6	0.000361159840402273	0.000792210017995695	0.00142696532041858
mtransferencias_recibidas_tend6	0.000360752270673344	0.000913781373373166	0.00151344806711061
tmobile_app_avg6	0.000360491549079295	0.000452180878307219	0.00138372394707256
mv_fultimo_cierre_delta1	0.000359946153713776	0.000105892167585585	0.000735103346882297
mrentabilidad_lag1	0.000359239867299198	0.000436066243961822	0.00151344806711061
Master_mpagominimo_avg6	0.000352144647167343	0.00031400986679483	0.00116751708034247
ccaja_ahorro_delta1	0.000348375936511076	0.0104203382878728	0.00276744789414512
Master_msaldopesos_avg6	0.00034737024047141	0.000449188980622395	0.00138372394707256
Master_mfinanciacion_limite_lag1	0.000345895601855724	0.00327212084791576	0.00168641356049468
mtarjeta_visa_debitos_automaticos	0.00034446583728553	0.000620311642835987	0.00125399982703451
mpagomiscuentas_avg6	0.000344013293864691	0.000873661808840511	0.00159993081380265
mv_msaldopesos_avg6	0.000342468041563328	0.00429242062497266	0.00177289630718672
internet_lag1	0.000341557867992387	0.000317249426048285	0.000908068840266367
Visa_msaldototal_tend6	0.000339215344864399	0.000732270982324507	0.00108103433365044
Visa_cconsumos_delta1	0.000334627318771651	0.00149569570825212	0.00103779296030442
Visa_mconsumosdolares_lag1	0.000333673148396441	0.00109002047893767	0.00142696532041858
ctrx_quarter_normalizado_tend6	0.000330829032528959	0.000600729746529755	0.00138372394707256
mpayroll_delta1	0.000330796184483569	0.00424169753983089	0.00164317218714866
mforex_buy_avg6	0.000330249767962706	0.00522344237684916	0.00177289630718672
Visa_mlimitecompra_lag1	0.000324065468485391	0.000539970144127491	0.00129724120038052
mcomisiones_lag1	0.00032180969647209	0.000464422420513027	0.00125399982703451
mtarjeta_visa_debitos_automaticos_delta1	0.000320313043581389	0.000715161516782065	0.000908068840266367
Visa_cconsumos	0.000318438225650165	0.000525544501588963	0.00151344806711061
mv_Fvencimiento_lag1	0.000316470634256841	0.000460038231297446	0.00134048257372654
mvr_Master_mlimitecompra_avg6	0.00031162747470598	0.00137999547725337	0.00142696532041858
Visa_Finiciomora_avg6	0.000309398274600924	0.00370896892124892	0.00134048257372654
mvr_mpagominimo_lag1	0.000309001789433889	0.000621776473023762	0.00108103433365044
ctransferencias_emitidas_tend6	0.000308392612247039	0.00107338584114271	0.00125399982703451
tpaquete7_avg6	0.000308035417045963	0.00193580233394863	0.000562137853498227
mv_mfinanciacion_limite_lag1	0.000307647511347472	0.00037415932895479	0.00121075845368849
cliente_antiguedad_lag1	0.00030463167771517	0.000360590951698669	0.00121075845368849
Visa_mconsumospesos_lag1	0.000299402857596652	0.000804092193393294	0.00134048257372654
mcomisiones_delta1	0.000299222510275532	0.00266190806695524	0.00168641356049468
mv_status04_delta1	0.000297631928200628	0.00383859990087176	0.00142696532041858
mcuenta_debitos_automaticos_avg6	0.000297108580443175	0.000662404666601179	0.00134048257372654
mv_mlimitecompra_tend6	0.000296688329693255	0.00129644231877488	0.000951310213612384
mcomisiones_mantenimiento_lag1	0.000296258986957103	0.00286594653976435	0.00151344806711061
Master_mfinanciacion_limite_delta1	0.000291982556629278	0.000284537496293495	0.000778344720228314
chomebanking_trx_lag1	0.000291889254776605	0.000317529923162844	0.00142696532041858
mvr_mpagospesos_avg6	0.000289786822906508	0.00125542825387996	0.00121075845368849
tcuentas_avg6	0.000289204427855393	0.00563799575833165	0.00177289630718672
thomebanking_tend6	0.000288895560638714	0.00236480990128735	0.00155668944045663
Visa_mpagospesos_lag1	0.000284905410065183	0.000739407777501321	0.00121075845368849
mv_Finiciomora	0.000284680370002146	0.000806677402453719	0.00034593098676814
Visa_delinquency_avg6	0.000284466605681036	0.000213279425567937	0.000648620600190262
Visa_mconsumosdolares_avg6	0.000283130344372738	0.000262189151590001	0.00134048257372654
mtransferencias_emitidas_lag1	0.000283073540269891	0.000319755980026471	0.00108103433365044
mtransferencias_emitidas_delta1	0.000281791531410638	0.00203393297253913	0.00134048257372654
mpasivos_margen_delta1	0.000281064184857558	0.000395143066999583	0.00116751708034247
Visa_msaldopesos_avg6	0.000280832112402779	0.00037126100184529	0.00108103433365044
Master_msaldototal_tend6	0.00028023033127301	0.00105223513541993	0.000951310213612384
ctarjeta_visa_trx_lag1	0.000277060916229713	0.00061583838988472	0.000994551586958402
mv_cconsumos_lag1	0.00027482597155266	0.00162348575118889	0.00121075845368849
mforex_sell_tend6	0.000274117384275799	0.00329550544381868	0.00121075845368849
Visa_mpagospesos_delta1	0.000270196620766976	0.000481823006434887	0.00125399982703451
mvr_Visa_mlimitecompra_lag1	0.000269060539768233	0.000563965953329769	0.00112427570699645
Master_msaldototal_avg6	0.000269030244258473	0.000385992572950615	0.00116751708034247
mtarjeta_visa_consumo_avg6	0.000267681321858468	0.000290582348609654	0.00108103433365044
ccomisiones_mantenimiento	0.000267231670652911	0.00192879731017835	0.000908068840266367
Master_mpagominimo_lag1	0.00026469501989762	0.000567365720001753	0.000994551586958402
mextraccion_autoservicio_avg6	0.000264514741358985	0.000513754931015336	0.00108103433365044
mvr_mconsumosdolares_avg6	0.000263274497929663	0.000318077074955933	0.00103779296030442
mcomisiones_mantenimiento_delta1	0.000262041188832952	0.000688157070204883	0.000864827466920349
Master_msaldototal	0.000260849476560903	0.000473686122081452	0.000778344720228314
mvr_mpagominimo_delta1	0.000256417441382486	0.00238624271371027	0.00151344806711061
ctransferencias_recibidas	0.000256271716518486	0.00113317014198636	0.00116751708034247
mvr_msaldototal	0.000252773350478553	0.00203006621143617	0.00108103433365044
mv_mpagospesos_lag1	0.000249530950517524	0.000309133788224568	0.000821586093574332
mv_mfinanciacion_limite	0.000249377090096554	0.000404442608673694	0.000951310213612384
Master_fultimo_cierre_lag1	0.000246529890657391	0.000679377531980333	0.00116751708034247
mv_msaldototal_avg6	0.000242638082458076	0.00111809111500615	0.00112427570699645
mvr_Master_mlimitecompra	0.00024257161000705	0.000410595088612616	0.00103779296030442
ccheques_depositados_avg6	0.000240281915883412	0.00278046177127853	0.00116751708034247
